WeightABG,date,id
5413.0,1984-06-24,39
5900.0,1984-07-01,39
6223.0,1984-07-08,39
6425.0,1984-07-15,39
6528.0,1984-07-22,39
6565.0,1984-07-29,39
6600.0,1984-08-05,39
6707.0,1984-08-12,39
6941.0,1984-08-19,39
7139.0,1984-08-26,39
7297.0,1984-09-02,39
7438.0,1984-09-09,39
7568.0,1984-09-16,39
7808.0,1984-09-23,39
8196.0,1984-09-30,39
8615.0,1984-10-07,39
8986.0,1984-10-14,39
9161.0,1984-10-21,39
9410.0,1984-10-28,39
9571.0,1984-11-04,39
9729.0,1984-11-11,39
9833.0,1984-11-18,39
42.0,1985-03-12,40
88.0,1985-03-19,40
147.0,1985-03-26,40
210.0,1985-04-02,40
292.0,1985-04-09,40
486.0,1985-04-16,40
891.0,1985-04-23,40
1393.0,1985-04-30,40
1975.0,1985-05-07,40
2658.0,1985-05-14,40
3253.0,1985-05-21,40
4058.0,1985-05-28,40
4998.0,1985-06-04,40
5779.0,1985-06-11,40
6444.0,1985-06-18,40
6873.0,1985-06-25,40
7355.0,1985-07-02,40
7870.0,1985-07-09,40
8463.0,1985-07-16,40
8972.0,1985-07-23,40
9534.0,1985-07-30,40
10128.0,1985-08-06,40
10637.0,1985-08-13,40
11076.0,1985-08-20,40
11415.0,1985-08-27,40
11773.0,1985-09-03,40
12133.0,1985-09-10,40
12424.0,1985-09-17,40
12739.0,1985-09-24,40
13025.0,1985-10-01,40
13332.0,1985-10-08,40
13578.0,1985-10-15,40
13790.0,1985-10-22,40
13944.0,1985-10-29,40
14046.0,1985-11-05,40
14159.0,1985-11-12,40
4.0,1985-03-12,41
14.0,1985-03-19,41
27.0,1985-03-26,41
38.0,1985-04-02,41
48.0,1985-04-09,41
101.0,1985-04-16,41
232.0,1985-04-23,41
443.0,1985-04-30,41
761.0,1985-05-07,41
1236.0,1985-05-14,41
1808.0,1985-05-21,41
2535.0,1985-05-28,41
3458.0,1985-06-04,41
4267.0,1985-06-11,41
4869.0,1985-06-18,41
5296.0,1985-06-25,41
5780.0,1985-07-02,41
6213.0,1985-07-09,41
6687.0,1985-07-16,41
7262.0,1985-07-23,41
7821.0,1985-07-30,41
8412.0,1985-08-06,41
8832.0,1985-08-13,41
9221.0,1985-08-20,41
9403.0,1985-08-27,41
9700.0,1985-09-03,41
10096.0,1985-09-10,41
10317.0,1985-09-17,41
10531.0,1985-09-24,41
10795.0,1985-10-01,41
11015.0,1985-10-08,41
11157.0,1985-10-15,41
11326.0,1985-10-22,41
11438.0,1985-10-29,41
11502.0,1985-11-05,41
11600.0,1985-11-12,41
87.0,1986-03-12,42
176.0,1986-03-19,42
253.0,1986-03-26,42
336.0,1986-04-02,42
359.0,1986-04-09,42
383.0,1986-04-16,42
422.0,1986-04-23,42
545.0,1986-04-30,42
805.0,1986-05-07,42
1293.0,1986-05-14,42
1945.0,1986-05-21,42
2722.0,1986-05-28,42
3564.0,1986-06-04,42
4283.0,1986-06-11,42
4843.0,1986-06-18,42
5322.0,1986-06-25,42
5865.0,1986-07-02,42
6498.0,1986-07-09,42
7018.0,1986-07-16,42
7630.0,1986-07-23,42
8000.0,1986-07-30,42
8396.0,1986-08-06,42
8920.0,1986-08-13,42
9340.0,1986-08-20,42
9796.0,1986-08-27,42
10180.0,1986-09-03,42
10516.0,1986-09-10,42
10808.0,1986-09-17,42
11028.0,1986-09-24,42
11245.0,1986-10-01,42
11467.0,1986-10-08,42
11711.0,1986-10-15,42
11928.0,1986-10-22,42
12094.0,1986-10-29,42
12209.0,1986-11-05,42
12299.0,1986-11-12,42
106.0,1983-01-08,43
168.0,1983-01-15,43
198.0,1983-01-22,43
217.0,1983-01-29,43
258.0,1983-02-05,43
346.0,1983-02-12,43
436.0,1983-02-19,43
534.0,1983-02-26,43
750.0,1983-03-05,43
1121.0,1983-03-12,43
1768.0,1983-03-19,43
2548.0,1983-03-26,43
3156.0,1983-04-02,43
3744.0,1983-04-09,43
4249.0,1983-04-16,43
4662.0,1983-04-23,43
5055.0,1983-04-30,43
5587.0,1983-05-07,43
6049.0,1983-05-14,43
6049.0,1983-05-21,43
6048.0,1983-05-28,43
6048.0,1983-06-04,43
6518.0,1983-06-11,43
7203.0,1983-06-18,43
7896.0,1983-06-25,43
8698.0,1983-07-02,43
9139.0,1983-07-09,43
9428.0,1983-07-16,43
9775.0,1983-07-23,43
10234.0,1983-07-30,43
10708.0,1983-08-06,43
11174.0,1983-08-13,43
11760.0,1983-08-20,43
12314.0,1983-08-27,43
12834.0,1983-09-03,43
13364.0,1983-09-10,43
13857.0,1983-09-17,43
14281.0,1983-09-24,43
14761.0,1983-10-01,43
15059.0,1983-10-08,43
15400.0,1983-10-15,43
15739.0,1983-10-22,43
16098.0,1983-10-29,43
16357.0,1983-11-05,43
16555.0,1983-11-12,43
16768.0,1983-11-19,43
16983.0,1983-11-26,43
17155.0,1983-12-03,43
17351.0,1983-12-10,43
17460.0,1983-12-17,43
17530.0,1983-12-24,43
17569.0,1983-12-31,43
72.0,1983-01-08,44
146.0,1983-01-15,44
203.0,1983-01-22,44
239.0,1983-01-29,44
292.0,1983-02-05,44
389.0,1983-02-12,44
495.0,1983-02-19,44
590.0,1983-02-26,44
800.0,1983-03-05,44
1125.0,1983-03-12,44
1741.0,1983-03-19,44
2492.0,1983-03-26,44
3083.0,1983-04-02,44
3653.0,1983-04-09,44
4104.0,1983-04-16,44
4496.0,1983-04-23,44
4850.0,1983-04-30,44
5375.0,1983-05-07,44
5809.0,1983-05-14,44
5808.0,1983-05-21,44
5808.0,1983-05-28,44
5808.0,1983-06-04,44
6226.0,1983-06-11,44
6773.0,1983-06-18,44
7419.0,1983-06-25,44
8030.0,1983-07-02,44
8370.0,1983-07-09,44
8599.0,1983-07-16,44
8745.0,1983-07-23,44
8953.0,1983-07-30,44
9216.0,1983-08-06,44
9600.0,1983-08-13,44
10092.0,1983-08-20,44
10495.0,1983-08-27,44
10908.0,1983-09-03,44
11303.0,1983-09-10,44
11703.0,1983-09-17,44
11997.0,1983-09-24,44
12198.0,1983-10-01,44
12275.0,1983-10-08,44
12368.0,1983-10-15,44
12432.0,1983-10-22,44
12530.0,1983-10-29,44
12639.0,1983-11-05,44
12813.0,1983-11-12,44
13008.0,1983-11-19,44
13177.0,1983-11-26,44
13438.0,1983-12-03,44
13680.0,1983-12-10,44
13840.0,1983-12-17,44
13944.0,1983-12-24,44
14007.0,1983-12-31,44
73.0,1984-01-08,45
147.0,1984-01-15,45
226.0,1984-01-22,45
271.0,1984-01-29,45
295.0,1984-02-05,45
322.0,1984-02-12,45
375.0,1984-02-19,45
453.0,1984-02-26,45
537.0,1984-03-04,45
623.0,1984-03-11,45
687.0,1984-03-18,45
810.0,1984-03-25,45
970.0,1984-04-01,45
1489.0,1984-04-08,45
2087.0,1984-04-15,45
2694.0,1984-04-22,45
3622.0,1984-04-29,45
4672.0,1984-05-06,45
5557.0,1984-05-13,45
6286.0,1984-05-20,45
6683.0,1984-05-27,45
7037.0,1984-06-03,45
7313.0,1984-06-10,45
7666.0,1984-06-17,45
8247.0,1984-06-24,45
8997.0,1984-07-01,45
9492.0,1984-07-08,45
9965.0,1984-07-15,45
10365.0,1984-07-22,45
10734.0,1984-07-29,45
11123.0,1984-08-05,45
11433.0,1984-08-12,45
11684.0,1984-08-19,45
11932.0,1984-08-26,45
12179.0,1984-09-02,45
12513.0,1984-09-09,45
12846.0,1984-09-16,45
13177.0,1984-09-23,45
13437.0,1984-09-30,45
13808.0,1984-10-07,45
14137.0,1984-10-14,45
14495.0,1984-10-21,45
14838.0,1984-10-28,45
15212.0,1984-11-04,45
15563.0,1984-11-11,45
15822.0,1984-11-18,45
16001.0,1984-11-25,45
16151.0,1984-12-02,45
16231.0,1984-12-09,45
16333.0,1984-12-16,45
16420.0,1984-12-23,45
16456.0,1984-12-30,45
101.0,1984-01-08,46
199.0,1984-01-15,46
277.0,1984-01-22,46
320.0,1984-01-29,46
357.0,1984-02-05,46
378.0,1984-02-12,46
432.0,1984-02-19,46
495.0,1984-02-26,46
587.0,1984-03-04,46
657.0,1984-03-11,46
724.0,1984-03-18,46
828.0,1984-03-25,46
984.0,1984-04-01,46
1426.0,1984-04-08,46
2019.0,1984-04-15,46
2608.0,1984-04-22,46
3568.0,1984-04-29,46
4703.0,1984-05-06,46
5651.0,1984-05-13,46
6309.0,1984-05-20,46
6646.0,1984-05-27,46
6964.0,1984-06-03,46
7286.0,1984-06-10,46
7602.0,1984-06-17,46
8046.0,1984-06-24,46
8501.0,1984-07-01,46
9006.0,1984-07-08,46
9278.0,1984-07-15,46
9531.0,1984-07-22,46
9676.0,1984-07-29,46
9765.0,1984-08-05,46
9814.0,1984-08-12,46
9859.0,1984-08-19,46
9865.0,1984-08-26,46
9903.0,1984-09-02,46
9959.0,1984-09-09,46
10042.0,1984-09-16,46
10107.0,1984-09-23,46
10164.0,1984-09-30,46
10222.0,1984-10-07,46
10396.0,1984-10-14,46
10759.0,1984-10-21,46
11148.0,1984-10-28,46
11655.0,1984-11-04,46
12195.0,1984-11-11,46
12657.0,1984-11-18,46
12903.0,1984-11-25,46
13095.0,1984-12-02,46
13224.0,1984-12-09,46
13356.0,1984-12-16,46
13445.0,1984-12-23,46
13499.0,1984-12-30,46
63.0,1985-01-08,47
87.0,1985-01-15,47
98.0,1985-01-22,47
104.0,1985-01-29,47
114.0,1985-02-05,47
151.0,1985-02-12,47
195.0,1985-02-19,47
257.0,1985-02-26,47
469.0,1985-03-05,47
719.0,1985-03-12,47
984.0,1985-03-19,47
1420.0,1985-03-26,47
1865.0,1985-04-02,47
2434.0,1985-04-09,47
2984.0,1985-04-16,47
3765.0,1985-04-23,47
4567.0,1985-04-30,47
5224.0,1985-05-07,47
5813.0,1985-05-14,47
6242.0,1985-05-21,47
6595.0,1985-05-28,47
6996.0,1985-06-04,47
7454.0,1985-06-11,47
7955.0,1985-06-18,47
8329.0,1985-06-25,47
8942.0,1985-07-02,47
9323.0,1985-07-09,47
9737.0,1985-07-16,47
10075.0,1985-07-23,47
10409.0,1985-07-30,47
10749.0,1985-08-06,47
11181.0,1985-08-13,47
11456.0,1985-08-20,47
11717.0,1985-08-27,47
11986.0,1985-09-03,47
12197.0,1985-09-10,47
12381.0,1985-09-17,47
12594.0,1985-09-24,47
12825.0,1985-10-01,47
13096.0,1985-10-08,47
13415.0,1985-10-15,47
13731.0,1985-10-22,47
14064.0,1985-10-29,47
14309.0,1985-11-05,47
14495.0,1985-11-12,47
14653.0,1985-11-19,47
14729.0,1985-11-26,47
14795.0,1985-12-03,47
14821.0,1985-12-10,47
14869.0,1985-12-17,47
14890.0,1985-12-24,47
76.0,1985-01-08,48
108.0,1985-01-15,48
117.0,1985-01-22,48
123.0,1985-01-29,48
131.0,1985-02-05,48
173.0,1985-02-12,48
235.0,1985-02-19,48
300.0,1985-02-26,48
489.0,1985-03-05,48
747.0,1985-03-12,48
1002.0,1985-03-19,48
1446.0,1985-03-26,48
1835.0,1985-04-02,48
2401.0,1985-04-09,48
2994.0,1985-04-16,48
3733.0,1985-04-23,48
4606.0,1985-04-30,48
5256.0,1985-05-07,48
5924.0,1985-05-14,48
6306.0,1985-05-21,48
6707.0,1985-05-28,48
7109.0,1985-06-04,48
7621.0,1985-06-11,48
8110.0,1985-06-18,48
8548.0,1985-06-25,48
8960.0,1985-07-02,48
9251.0,1985-07-09,48
9539.0,1985-07-16,48
9766.0,1985-07-23,48
9904.0,1985-07-30,48
10010.0,1985-08-06,48
10158.0,1985-08-13,48
10312.0,1985-08-20,48
10458.0,1985-08-27,48
10619.0,1985-09-03,48
10686.0,1985-09-10,48
10727.0,1985-09-17,48
10741.0,1985-09-24,48
10756.0,1985-10-01,48
10787.0,1985-10-08,48
10883.0,1985-10-15,48
11048.0,1985-10-22,48
11304.0,1985-10-29,48
11443.0,1985-11-05,48
11565.0,1985-11-12,48
11704.0,1985-11-19,48
11794.0,1985-11-26,48
11918.0,1985-12-03,48
11941.0,1985-12-10,48
12009.0,1985-12-17,48
12036.0,1985-12-24,48
215.0,1984-05-13,49
567.0,1984-05-20,49
1170.0,1984-05-27,49
2207.0,1984-06-03,49
3086.0,1984-06-10,49
3861.0,1984-06-17,49
4517.0,1984-06-24,49
5117.0,1984-07-01,49
5710.0,1984-07-08,49
6405.0,1984-07-15,49
7004.0,1984-07-22,49
7670.0,1984-07-29,49
8528.0,1984-08-05,49
9260.0,1984-08-12,49
10028.0,1984-08-19,49
10630.0,1984-08-26,49
11123.0,1984-09-02,49
11527.0,1984-09-09,49
11836.0,1984-09-16,49
12260.0,1984-09-23,49
12712.0,1984-09-30,49
12983.0,1984-10-07,49
13361.0,1984-10-14,49
13774.0,1984-10-21,49
14062.0,1984-10-28,49
14325.0,1984-11-04,49
14483.0,1984-11-11,49
48.0,1985-04-16,50
148.0,1985-04-23,50
401.0,1985-04-30,50
856.0,1985-05-07,50
1547.0,1985-05-14,50
2807.0,1985-05-21,50
4428.0,1985-05-28,50
6208.0,1985-06-04,50
7894.0,1985-06-11,50
9021.0,1985-06-18,50
9890.0,1985-06-25,50
10570.0,1985-07-02,50
11399.0,1985-07-09,50
12074.0,1985-07-16,50
12585.0,1985-07-23,50
13224.0,1985-07-30,50
13905.0,1985-08-06,50
14573.0,1985-08-13,50
15232.0,1985-08-20,50
15761.0,1985-08-27,50
16329.0,1985-09-03,50
16765.0,1985-09-10,50
17176.0,1985-09-17,50
17687.0,1985-09-24,50
18062.0,1985-10-01,50
18493.0,1985-10-08,50
18899.0,1985-10-15,50
19166.0,1985-10-22,50
19449.0,1985-10-29,50
19595.0,1985-11-05,50
19703.0,1985-11-12,50
173.0,1983-04-02,51
404.0,1983-04-09,51
776.0,1983-04-16,51
1408.0,1983-04-23,51
2248.0,1983-04-30,51
3299.0,1983-05-07,51
4439.0,1983-05-14,51
5578.0,1983-05-21,51
6226.0,1983-05-28,51
6690.0,1983-06-04,51
7100.0,1983-06-11,51
7461.0,1983-06-18,51
7895.0,1983-06-25,51
8578.0,1983-07-02,51
9335.0,1983-07-09,51
10003.0,1983-07-16,51
10799.0,1983-07-23,51
11473.0,1983-07-30,51
11829.0,1983-08-06,51
12143.0,1983-08-13,51
12186.0,1983-08-20,51
12537.0,1983-08-27,51
13042.0,1983-09-03,51
13686.0,1983-09-10,51
13981.0,1983-09-17,51
14424.0,1983-09-24,51
14701.0,1983-10-01,51
15072.0,1983-10-08,51
15346.0,1983-10-15,51
15768.0,1983-10-22,51
16054.0,1983-10-29,51
16194.0,1983-11-05,51
16332.0,1983-11-12,51
16387.0,1983-11-19,51
16441.0,1983-11-26,51
16460.0,1983-12-03,51
16484.0,1983-12-10,51
227.0,1983-04-02,52
400.0,1983-04-09,52
817.0,1983-04-16,52
1397.0,1983-04-23,52
2256.0,1983-04-30,52
3072.0,1983-05-07,52
4172.0,1983-05-14,52
5249.0,1983-05-21,52
5954.0,1983-05-28,52
6400.0,1983-06-04,52
6778.0,1983-06-11,52
7177.0,1983-06-18,52
7674.0,1983-06-25,52
8412.0,1983-07-02,52
9134.0,1983-07-09,52
9787.0,1983-07-16,52
10660.0,1983-07-23,52
11200.0,1983-07-30,52
11591.0,1983-08-06,52
11642.0,1983-08-13,52
11665.0,1983-08-20,52
11880.0,1983-08-27,52
12209.0,1983-09-03,52
12467.0,1983-09-10,52
12711.0,1983-09-17,52
13057.0,1983-09-24,52
13346.0,1983-10-01,52
13566.0,1983-10-08,52
13621.0,1983-10-15,52
13953.0,1983-10-22,52
14157.0,1983-10-29,52
14320.0,1983-11-19,52
14358.0,1983-11-26,52
14411.0,1983-12-03,52
140.0,1984-04-15,53
306.0,1984-04-22,53
767.0,1984-04-29,53
1720.0,1984-05-06,53
2456.0,1984-05-13,53
3443.0,1984-05-20,53
4420.0,1984-05-27,53
5191.0,1984-06-03,53
5912.0,1984-06-10,53
6565.0,1984-06-17,53
7296.0,1984-06-24,53
8190.0,1984-07-01,53
8958.0,1984-07-08,53
9763.0,1984-07-15,53
10318.0,1984-07-22,53
10624.0,1984-07-29,53
11006.0,1984-08-05,53
11301.0,1984-08-12,53
11556.0,1984-08-19,53
11905.0,1984-08-26,53
12247.0,1984-09-02,53
12566.0,1984-09-09,53
12979.0,1984-09-16,53
13399.0,1984-09-23,53
13707.0,1984-09-30,53
13959.0,1984-10-07,53
14228.0,1984-10-14,53
14477.0,1984-10-21,53
14612.0,1984-10-28,53
14698.0,1984-11-04,53
14776.0,1984-11-11,53
14908.0,1984-11-18,53
191.0,1984-04-15,54
415.0,1984-04-22,54
968.0,1984-04-29,54
1795.0,1984-05-06,54
2611.0,1984-05-13,54
3816.0,1984-05-20,54
4649.0,1984-05-27,54
5367.0,1984-06-03,54
6054.0,1984-06-10,54
6653.0,1984-06-17,54
7303.0,1984-06-24,54
8268.0,1984-07-01,54
8957.0,1984-07-08,54
9961.0,1984-07-15,54
10445.0,1984-07-22,54
10661.0,1984-07-29,54
10874.0,1984-08-05,54
11035.0,1984-08-12,54
11200.0,1984-08-19,54
11427.0,1984-08-26,54
11704.0,1984-09-02,54
11944.0,1984-09-09,54
12431.0,1984-09-16,54
12881.0,1984-09-23,54
13172.0,1984-09-30,54
13435.0,1984-10-07,54
13602.0,1984-10-14,54
13779.0,1984-10-21,54
13936.0,1984-10-28,54
14081.0,1984-11-04,54
14146.0,1984-11-11,54
14226.0,1984-11-18,54
14266.0,1984-11-25,54
14314.0,1984-12-02,54
132.0,1983-03-12,55
280.0,1983-03-19,55
446.0,1983-03-26,55
571.0,1983-04-02,55
618.0,1983-04-09,55
726.0,1983-04-16,55
986.0,1983-04-23,55
1497.0,1983-04-30,55
2138.0,1983-05-07,55
3005.0,1983-05-14,55
3880.0,1983-05-21,55
4752.0,1983-05-28,55
5326.0,1983-06-04,55
5907.0,1983-06-11,55
6583.0,1983-06-18,55
7234.0,1983-06-25,55
8026.0,1983-07-02,55
8766.0,1983-07-09,55
9694.0,1983-07-16,55
10349.0,1983-07-23,55
10948.0,1983-07-30,55
11449.0,1983-08-06,55
11899.0,1983-08-13,55
12405.0,1983-08-20,55
12792.0,1983-08-27,55
13124.0,1983-09-03,55
13372.0,1983-09-10,55
13737.0,1983-09-17,55
13997.0,1983-09-24,55
14274.0,1983-10-01,55
14676.0,1983-10-08,55
14902.0,1983-10-15,55
15150.0,1983-10-22,55
15314.0,1983-10-29,55
15425.0,1983-11-05,55
15488.0,1983-11-12,55
166.0,1983-03-12,56
366.0,1983-03-19,56
477.0,1983-03-26,56
660.0,1983-04-02,56
732.0,1983-04-09,56
855.0,1983-04-16,56
1115.0,1983-04-23,56
1663.0,1983-04-30,56
2320.0,1983-05-07,56
3208.0,1983-05-14,56
4041.0,1983-05-21,56
4880.0,1983-05-28,56
5480.0,1983-06-04,56
6032.0,1983-06-11,56
6769.0,1983-06-18,56
7421.0,1983-06-25,56
8263.0,1983-07-02,56
8914.0,1983-07-09,56
9355.0,1983-07-16,56
9657.0,1983-07-23,56
9907.0,1983-07-30,56
10017.0,1983-08-06,56
10086.0,1983-08-13,56
10154.0,1983-08-20,56
10397.0,1983-09-24,56
10491.0,1983-10-01,56
10576.0,1983-10-08,56
10851.0,1983-10-15,56
11009.0,1983-10-22,56
11230.0,1983-10-29,56
11351.0,1983-11-05,56
11428.0,1983-11-12,56
18.0,1984-04-01,57
49.0,1984-04-08,57
117.0,1984-04-15,57
309.0,1984-04-22,57
675.0,1984-04-29,57
1346.0,1984-05-06,57
2242.0,1984-05-13,57
3213.0,1984-05-20,57
4065.0,1984-05-27,57
4752.0,1984-06-03,57
5135.0,1984-06-10,57
5682.0,1984-06-17,57
6131.0,1984-06-24,57
6693.0,1984-07-01,57
7199.0,1984-07-08,57
7726.0,1984-07-15,57
8360.0,1984-07-22,57
8808.0,1984-07-29,57
9130.0,1984-08-05,57
9428.0,1984-08-12,57
9731.0,1984-08-19,57
9968.0,1984-08-26,57
10436.0,1984-09-02,57
10705.0,1984-09-09,57
10996.0,1984-09-16,57
11203.0,1984-09-23,57
11410.0,1984-09-30,57
11496.0,1984-10-07,57
11574.0,1984-10-14,57
11617.0,1984-10-21,57
29.0,1984-04-01,58
65.0,1984-04-08,58
155.0,1984-04-15,58
391.0,1984-04-22,58
724.0,1984-04-29,58
1446.0,1984-05-06,58
2246.0,1984-05-13,58
3163.0,1984-05-20,58
3784.0,1984-05-27,58
4461.0,1984-06-03,58
4872.0,1984-06-10,58
5500.0,1984-06-17,58
5943.0,1984-06-24,58
6437.0,1984-07-01,58
6931.0,1984-07-08,58
7473.0,1984-07-15,58
8050.0,1984-07-22,58
8493.0,1984-07-29,58
8841.0,1984-08-05,58
9235.0,1984-08-12,58
9493.0,1984-08-19,58
9608.0,1984-08-26,58
9857.0,1984-09-02,58
9910.0,1984-09-09,58
9960.0,1984-09-16,58
10030.0,1984-09-23,58
10157.0,1984-09-30,58
10244.0,1984-10-07,58
10373.0,1984-10-14,58
10486.0,1984-10-21,58
144.0,1983-04-09,59
358.0,1983-04-16,59
1074.0,1983-04-23,59
2198.0,1983-04-30,59
3288.0,1983-05-07,59
4426.0,1983-05-14,59
5503.0,1983-05-21,59
6249.0,1983-05-28,59
6986.0,1983-06-04,59
7721.0,1983-06-11,59
8023.0,1983-06-18,59
8712.0,1983-06-25,59
9631.0,1983-07-02,59
10264.0,1983-07-09,59
11151.0,1983-07-16,59
11915.0,1983-07-23,59
12531.0,1983-07-30,59
13119.0,1983-08-06,59
13637.0,1983-08-13,59
14078.0,1983-08-20,59
14480.0,1983-08-27,59
14816.0,1983-09-03,59
108.0,1983-04-09,60
317.0,1983-04-16,60
941.0,1983-04-23,60
2199.0,1983-04-30,60
3295.0,1983-05-07,60
4616.0,1983-05-14,60
5656.0,1983-05-21,60
6392.0,1983-05-28,60
7170.0,1983-06-04,60
7897.0,1983-06-11,60
8194.0,1983-06-18,60
8566.0,1983-06-25,60
9211.0,1983-07-02,60
9669.0,1983-07-09,60
10203.0,1983-07-16,60
10504.0,1983-07-23,60
10790.0,1983-07-30,60
11030.0,1983-08-06,60
11230.0,1983-08-13,60
11422.0,1983-08-20,60
11638.0,1983-08-27,60
11880.0,1983-09-03,60
329.0,1984-05-13,61
798.0,1984-05-20,61
1475.0,1984-05-27,61
2528.0,1984-06-03,61
3321.0,1984-06-10,61
4557.0,1984-06-17,61
5639.0,1984-06-24,61
6591.0,1984-07-01,61
7511.0,1984-07-08,61
8107.0,1984-07-15,61
8590.0,1984-07-22,61
9047.0,1984-07-29,61
9388.0,1984-08-05,61
9563.0,1984-08-12,61
9873.0,1984-08-19,61
10282.0,1984-08-26,61
10674.0,1984-09-02,61
10950.0,1984-09-09,61
11304.0,1984-09-16,61
11698.0,1984-09-23,61
12093.0,1984-09-30,61
12436.0,1984-10-07,61
12871.0,1984-10-14,61
13504.0,1984-10-21,61
13884.0,1984-10-28,61
14206.0,1984-11-04,61
14471.0,1984-11-11,61
14674.0,1984-11-18,61
306.0,1984-05-13,62
817.0,1984-05-20,62
1558.0,1984-05-27,62
2523.0,1984-06-03,62
3328.0,1984-06-10,62
4596.0,1984-06-17,62
5733.0,1984-06-24,62
6474.0,1984-07-01,62
7054.0,1984-07-08,62
7420.0,1984-07-15,62
7493.0,1984-07-22,62
7660.0,1984-09-02,62
7856.0,1984-09-09,62
8191.0,1984-09-16,62
8579.0,1984-09-23,62
8780.0,1984-09-30,62
9052.0,1984-10-07,62
9367.0,1984-10-14,62
9829.0,1984-10-21,62
10331.0,1984-10-28,62
10818.0,1984-11-04,62
11127.0,1984-11-11,62
11328.0,1984-11-18,62
110.0,1985-04-09,63
346.0,1985-04-16,63
708.0,1985-04-23,63
1383.0,1985-04-30,63
2167.0,1985-05-07,63
2959.0,1985-05-14,63
3636.0,1985-05-21,63
4455.0,1985-05-28,63
5091.0,1985-06-04,63
5949.0,1985-06-11,63
6363.0,1985-06-18,63
7013.0,1985-06-25,63
7415.0,1985-07-02,63
7652.0,1985-07-09,63
8171.0,1985-07-16,63
8693.0,1985-07-23,63
9212.0,1985-07-30,63
9776.0,1985-08-06,63
10340.0,1985-08-13,63
10898.0,1985-08-20,63
11425.0,1985-08-27,63
11844.0,1985-09-03,63
12105.0,1985-09-10,63
115.0,1985-04-09,64
310.0,1985-04-16,64
661.0,1985-04-23,64
1379.0,1985-04-30,64
2118.0,1985-05-07,64
2859.0,1985-05-14,64
3571.0,1985-05-21,64
4411.0,1985-05-28,64
5021.0,1985-06-04,64
5973.0,1985-06-11,64
6282.0,1985-06-18,64
6624.0,1985-06-25,64
6778.0,1985-07-02,64
6865.0,1985-07-09,64
6972.0,1985-07-16,64
18.0,1983-03-05,65
42.0,1983-03-12,65
88.0,1983-03-19,65
141.0,1983-03-26,65
176.0,1983-04-02,65
244.0,1983-04-09,65
394.0,1983-04-16,65
571.0,1983-04-23,65
866.0,1983-04-30,65
1374.0,1983-05-07,65
1927.0,1983-05-14,65
2734.0,1983-05-21,65
3510.0,1983-05-28,65
4015.0,1983-06-04,65
4437.0,1983-06-11,65
4871.0,1983-06-18,65
5409.0,1983-06-25,65
6020.0,1983-07-02,65
6612.0,1983-07-09,65
7234.0,1983-07-16,65
7886.0,1983-07-23,65
8358.0,1983-07-30,65
8897.0,1983-08-06,65
9356.0,1983-08-13,65
9813.0,1983-08-20,65
10213.0,1983-08-27,65
10640.0,1983-09-03,65
10944.0,1983-09-10,65
11303.0,1983-09-17,65
11515.0,1983-09-24,65
11789.0,1983-10-01,65
12010.0,1983-10-08,65
12252.0,1983-10-15,65
12501.0,1983-10-22,65
12616.0,1983-10-29,65
12657.0,1983-11-05,65
12691.0,1983-11-12,65
24.0,1983-03-05,66
61.0,1983-03-12,66
95.0,1983-03-19,66
144.0,1983-03-26,66
189.0,1983-04-02,66
268.0,1983-04-09,66
399.0,1983-04-16,66
559.0,1983-04-23,66
867.0,1983-04-30,66
1353.0,1983-05-07,66
1943.0,1983-05-14,66
2719.0,1983-05-21,66
3492.0,1983-05-28,66
3968.0,1983-06-04,66
4418.0,1983-06-11,66
4777.0,1983-06-18,66
5262.0,1983-06-25,66
5787.0,1983-07-02,66
6298.0,1983-07-09,66
6781.0,1983-07-16,66
7061.0,1983-07-23,66
7290.0,1983-07-30,66
7514.0,1983-08-06,66
7634.0,1983-08-13,66
7725.0,1983-08-20,66
7796.0,1983-08-27,66
7865.0,1983-09-03,66
7930.0,1983-09-10,66
7999.0,1983-09-17,66
8130.0,1983-09-24,66
8378.0,1983-10-01,66
8659.0,1983-10-08,66
9009.0,1983-10-15,66
9380.0,1983-10-22,66
9621.0,1983-10-29,66
9725.0,1983-11-05,66
9792.0,1983-11-12,66
3.0,1984-03-04,67
9.0,1984-03-11,67
14.0,1984-03-18,67
24.0,1984-03-25,67
33.0,1984-04-01,67
52.0,1984-04-08,67
86.0,1984-04-15,67
213.0,1984-04-22,67
494.0,1984-04-29,67
1104.0,1984-05-06,67
1915.0,1984-05-13,67
3015.0,1984-05-20,67
3969.0,1984-05-27,67
4564.0,1984-06-03,67
5029.0,1984-06-10,67
5475.0,1984-06-17,67
5880.0,1984-06-24,67
6538.0,1984-07-01,67
7205.0,1984-07-08,67
7817.0,1984-07-15,67
8390.0,1984-07-22,67
8743.0,1984-07-29,67
9067.0,1984-08-05,67
9436.0,1984-08-12,67
9833.0,1984-08-19,67
10265.0,1984-08-26,67
10678.0,1984-09-02,67
11149.0,1984-09-09,67
11651.0,1984-09-16,67
12137.0,1984-09-23,67
12518.0,1984-09-30,67
12758.0,1984-10-07,67
12989.0,1984-10-14,67
13155.0,1984-10-21,67
13323.0,1984-10-28,67
13448.0,1984-11-04,67
13567.0,1984-11-11,67
13636.0,1984-11-18,67
13670.0,1984-11-25,67
7.0,1984-03-04,68
14.0,1984-03-11,68
